IDREGION;CROP_NAME;VARIABLE;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
FRK24;Total wheat;Yield;2013;5.89;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2014;5.77;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2015;5.99;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2016;6.26;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2017;6.68;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2018;6.09;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2019;6.49;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2020;5.87;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2021;6.57;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2022;5.38;NSI;;;Yes;Yes;;Yes;t/ha
FRK24;Total wheat;Yield;2023;6.18;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2006;5.66;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2007;4.46;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2008;5.67;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2009;4.68;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2010;6.02;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2011;4.58;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2012;6.33;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2013;5.32;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2014;5.67;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2015;5.47;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2016;5.85;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2006;3.7;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2007;3.88;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2008;4.97;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2009;4.07;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2010;3.48;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2011;4.1;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2012;3.83;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2013;4.66;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2014;3.81;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2015;5.42;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2016;5.07;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2017;5.32;NSI;;;Yes;Yes;;No;t/ha
HU332;Total wheat;Yield;2018;5.14;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2019;4.61;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2020;5.43;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2021;6.56;NSI;;;Yes;Yes;;Yes;t/ha
HU332;Total wheat;Yield;2022;3.89;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2006;3.44;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2007;3.42;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2008;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2009;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2010;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2011;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2012;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2013;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2014;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2015;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2016;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2017;2.63;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2018;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2019;4.0;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2020;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2021;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2022;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRM02;Total wheat;Yield;2023;4.0;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2006;5.15;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2007;5.07;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2008;5.07;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2017;5.67;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2018;4.65;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2019;6.25;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2020;4.21;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2021;4.74;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2022;4.52;NSI;;;Yes;Yes;;Yes;t/ha
FRJ24;Total wheat;Yield;2023;5.36;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2021;4.42;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2022;2.91;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2023;2.75;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2009;4.53;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2010;5.65;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2011;4.97;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2012;6.11;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2013;5.91;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2014;5.2;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2015;5.79;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2016;5.97;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2017;6.0;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2018;5.09;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2019;5.27;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2020;5.42;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2021;6.0;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2022;5.12;NSI;;;Yes;Yes;;Yes;t/ha
FRK23;Total wheat;Yield;2023;5.4;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2006;4.69;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2007;3.81;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2008;4.78;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2009;3.97;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2010;3.84;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2011;4.5;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2012;3.83;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2013;4.45;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2014;4.61;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2015;5.03;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2016;5.45;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2017;5.64;NSI;;;Yes;Yes;;No;t/ha
HU331;Total wheat;Yield;2018;5.07;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2019;5.19;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2020;5.76;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2021;5.82;NSI;;;Yes;Yes;;Yes;t/ha
HU331;Total wheat;Yield;2022;4.48;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2006;2.9;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2007;4.19;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2008;4.41;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2009;3.39;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2010;4.18;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2011;3.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2012;3.66;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2013;4.56;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2014;3.46;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2015;3.72;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2016;4.42;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2017;4.3;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2018;3.35;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2019;3.28;NSI;;;Yes;Yes;;Yes;t/ha
FRL06;Total wheat;Yield;2020;3.62;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2006;3.4;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2007;3.4;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2008;3.74;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2009;2.94;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2010;3.87;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2006;4.93;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2007;4.16;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2008;5.27;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2009;4.37;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2010;5.48;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2011;4.74;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2012;6.07;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2013;5.06;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2014;5.2;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2015;5.56;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2016;5.95;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2017;5.9;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2018;4.14;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2019;6.26;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2020;4.58;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2021;5.0;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2022;4.5;NSI;;;Yes;Yes;;Yes;t/ha
FRJ23;Total wheat;Yield;2023;5.34;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2006;2.9;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2007;3.11;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2008;4.66;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2009;3.2;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2010;2.92;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2011;3.31;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2012;3.25;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2013;4.14;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2014;3.87;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2015;4.73;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2016;4.57;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2017;5.23;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2018;4.56;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2019;5.02;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2020;5.2;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2021;5.68;NSI;;;Yes;Yes;;Yes;t/ha
HU322;Total wheat;Yield;2022;3.04;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2011;2.93;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2012;3.6;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2013;3.94;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2014;2.99;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2015;2.68;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2016;3.85;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2017;3.93;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2018;3.87;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2019;4.04;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2020;3.84;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2021;4.37;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2022;4.42;NSI;;;Yes;Yes;;Yes;t/ha
FRK22;Total wheat;Yield;2023;4.46;NSI;;;Yes;Yes;;Yes;t/ha
FRJ22;Total wheat;Yield;2016;4.89;NSI;;;Yes;Yes;;Yes;t/ha
FRJ22;Total wheat;Yield;2017;4.69;NSI;;;Yes;Yes;;Yes;t/ha
FRJ22;Total wheat;Yield;2018;4.59;NSI;;;Yes;Yes;;Yes;t/ha
FRJ22;Total wheat;Yield;2019;5.1;NSI;;;Yes;Yes;;Yes;t/ha
FRJ22;Total wheat;Yield;2020;4.49;NSI;;;Yes;Yes;;Yes;t/ha
FRJ22;Total wheat;Yield;2021;4.78;NSI;;;Yes;Yes;;Yes;t/ha
FRJ22;Total wheat;Yield;2022;3.58;NSI;;;Yes;Yes;;Yes;t/ha
FRJ22;Total wheat;Yield;2023;4.58;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2006;3.93;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2007;3.41;NSI;;;Yes;Yes;;;t/ha
HU321;Total wheat;Yield;2008;5.3;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2009;3.93;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2010;3.42;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2011;4.4;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2012;4.08;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2013;4.7;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2014;5.04;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2015;5.15;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2016;5.5;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2017;6.03;NSI;;;Yes;Yes;;No;t/ha
HU321;Total wheat;Yield;2018;5.33;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2019;5.45;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2020;5.56;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2021;6.82;NSI;;;Yes;Yes;;Yes;t/ha
HU321;Total wheat;Yield;2022;3.49;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2006;2.53;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2007;3.31;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2008;3.33;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2009;3.52;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2010;3.61;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2011;3.51;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2012;3.07;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2013;3.45;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2014;3.13;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2015;2.92;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2016;4.13;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2017;4.06;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2018;3.09;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2019;3.9;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2020;3.79;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2021;4.21;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2022;2.77;NSI;;;Yes;Yes;;Yes;t/ha
FRL05;Total wheat;Yield;2023;2.79;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2006;6.1;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2007;5.6;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2008;5.6;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2009;6.8;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2010;6.6;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2011;5.8;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2012;6.6;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2013;7.1;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2014;6.6;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2015;6.09;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2016;5.99;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2017;6.09;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2018;5.99;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2019;4.69;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2020;5.88;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2021;5.74;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2022;5.39;NSI;;;Yes;Yes;;Yes;t/ha
FRK14;Total wheat;Yield;2023;6.59;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2006;4.82;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2007;3.72;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2008;4.61;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2009;4.19;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2010;5.1;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2011;4.59;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2012;5.64;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2013;4.98;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2014;5.01;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2015;5.24;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2016;5.3;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2017;4.86;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2018;4.57;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2019;5.68;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2020;3.6;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2021;4.98;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2022;4.62;NSI;;;Yes;Yes;;Yes;t/ha
FRJ21;Total wheat;Yield;2023;4.48;NSI;;;Yes;Yes;;Yes;t/ha
HU313;Total wheat;Yield;2009;3.43;NSI;;;Yes;Yes;;;t/ha
HU313;Total wheat;Yield;2010;3.35;NSI;;;Yes;Yes;;;t/ha
HU313;Total wheat;Yield;2011;3.55;NSI;;;Yes;Yes;;;t/ha
HU313;Total wheat;Yield;2012;2.01;NSI;;;Yes;Yes;;Yes;t/ha
HU313;Total wheat;Yield;2013;3.9;NSI;;;Yes;Yes;;;t/ha
HU313;Total wheat;Yield;2014;3.92;NSI;;;Yes;Yes;;;t/ha
HU313;Total wheat;Yield;2015;4.06;NSI;;;Yes;Yes;;;t/ha
HU313;Total wheat;Yield;2016;4.61;NSI;;;Yes;Yes;;Yes;t/ha
HU313;Total wheat;Yield;2017;4.48;NSI;;;Yes;Yes;;No;t/ha
HU313;Total wheat;Yield;2018;4.87;NSI;;;Yes;Yes;;Yes;t/ha
HU313;Total wheat;Yield;2019;5.59;NSI;;;Yes;Yes;;Yes;t/ha
HU313;Total wheat;Yield;2020;5.12;NSI;;;Yes;Yes;;Yes;t/ha
HU313;Total wheat;Yield;2021;5.06;NSI;;;Yes;Yes;;Yes;t/ha
HU313;Total wheat;Yield;2022;3.59;NSI;;;Yes;Yes;;Yes;t/ha
FRL04;Total wheat;Yield;2006;2.51;NSI;;;Yes;Yes;;Yes;t/ha
FRL04;Total wheat;Yield;2007;2.81;NSI;;;Yes;Yes;;Yes;t/ha
FRL04;Total wheat;Yield;2008;3.61;NSI;;;Yes;Yes;;Yes;t/ha
FRL04;Total wheat;Yield;2009;2.72;NSI;;;Yes;Yes;;Yes;t/ha
FRL04;Total wheat;Yield;2010;3.22;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2006;4.5;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2007;5.0;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2008;5.2;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2009;5.7;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2010;5.8;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2011;4.7;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2012;5.6;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2013;5.7;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2014;5.98;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2015;5.78;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2016;5.49;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2017;4.6;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2018;4.49;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2019;4.89;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2020;5.18;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2021;5.09;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2022;4.98;NSI;;;Yes;Yes;;Yes;t/ha
FRK12;Total wheat;Yield;2023;5.39;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2006;3.15;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2007;3.19;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2008;2.35;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2009;2.32;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2010;3.19;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2011;3.26;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2012;3.49;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2013;4.38;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2014;2.63;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2015;3.69;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2016;3.05;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2017;4.07;NSI;;;Yes;Yes;;Yes;t/ha
FRJ15;Total wheat;Yield;2018;3.88;NSI;;;Yes;Yes;;Yes;t/ha
HU312;Total wheat;Yield;2014;4.2;NSI;;;Yes;Yes;;Yes;t/ha
HU312;Total wheat;Yield;2015;4.88;NSI;;;Yes;Yes;;Yes;t/ha
HU312;Total wheat;Yield;2016;4.74;NSI;;;Yes;Yes;;Yes;t/ha
